borough,AD,ED,regs_total_2025,reg_dem,reg_rep,reg_oth
BK,53,048,2902,2178,139,585
BK,53,049,2902,2178,139,585
BK,53,050,2902,2178,139,585
BK,53,051,2901,2178,139,584
BK,53,052,2901,2178,139,584
BK,53,053,2901,2178,139,584
BK,53,054,2901,2178,139,584
BK,53,055,2901,2178,139,584
BK,53,056,2901,2178,139,584
BK,53,057,2901,2178,139,584
BK,53,058,2901,2178,139,584
BK,53,059,2901,2178,139,584
BK,53,060,2901,2178,139,584
BK,53,061,2901,2178,139,584
BK,53,062,2901,2178,139,584
BK,53,063,2901,2178,139,584
BK,54,001,1084,770,66,248
BK,54,002,1084,770,66,248
BK,54,003,1084,770,66,248
BK,54,004,1084,770,66,248
BK,54,005,1084,770,66,248
BK,54,006,1083,770,65,248
BK,54,007,1083,770,65,248
BK,54,008,1081,769,65,247
BK,54,009,1081,769,65,247
BK,54,010,1081,769,65,247
BK,54,011,1081,769,65,247
BK,54,012,1080,769,65,246
BK,54,013,1080,769,65,246
BK,54,014,1080,769,65,246
BK,54,015,1080,769,65,246
BK,54,016,1080,769,65,246
BK,54,017,1080,769,65,246
BK,54,018,1080,769,65,246
BK,54,019,1080,769,65,246
BK,54,020,1080,769,65,246
BK,54,021,1080,769,65,246
BK,54,022,1079,769,65,245
BK,54,023,1079,769,65,245
BK,54,024,1078,769,65,244
BK,54,025,1078,769,65,244
BK,54,026,1078,769,65,244
BK,54,027,1078,769,65,244
BK,54,028,1078,769,65,244
BK,54,029,1078,769,65,244
BK,54,030,1078,769,65,244
BK,54,031,1078,769,65,244
BK,54,032,1078,769,65,244
BK,54,033,1078,769,65,244
BK,54,034,1078,769,65,244
BK,54,035,1078,769,65,244
BK,54,036,1078,769,65,244
BK,54,037,1078,769,65,244
BK,54,038,1078,769,65,244
BK,54,039,1078,769,65,244
BK,54,040,1078,769,65,244
BK,54,041,1078,769,65,244
BK,54,042,1078,769,65,244
BK,54,043,1078,769,65,244
BK,54,044,1078,769,65,244
BK,54,045,1078,769,65,244
BK,54,046,1078,769,65,244
BK,54,047,1078,769,65,244
BK,54,048,1078,769,65,244
BK,54,049,1078,769,65,244
BK,54,050,1078,769,65,244
BK,54,051,1078,769,65,244
BK,54,052,1078,769,65,244
BK,54,053,1078,769,65,244
BK,54,054,1078,769,65,244
BK,54,055,1078,769,65,244
BK,54,056,1078,769,65,244
BK,54,057,1078,769,65,244
BK,54,058,1078,769,65,244
BK,54,059,1078,769,65,244
BK,54,060,1078,769,65,244
BK,54,061,1078,769,65,244
BK,54,062,1078,769,65,244
BK,54,063,1078,769,65,244
BK,54,064,1078,769,65,244
BK,54,065,1078,769,65,244
BK,55,001,1136,878,42,216
BK,55,002,1136,878,42,216
BK,55,003,1136,878,42,216
BK,55,004,1136,878,42,216
BK,55,005,1136,878,42,216
BK,55,006,1136,878,42,216
BK,55,007,1135,878,42,215
BK,55,008,1135,878,42,215
BK,55,009,1135,878,42,215
BK,55,010,1135,878,42,215
BK,55,011,1135,878,42,215
BK,55,012,1135,878,42,215
BK,55,013,1135,878,42,215
BK,55,014,1135,878,42,215
BK,55,015,1135,878,42,215
BK,55,016,1135,878,42,215
BK,55,017,1135,878,42,215
BK,55,018,1135,878,42,215
BK,55,019,1135,878,42,215
BK,55,020,1135,878,42,215
BK,55,021,1134,877,42,215
BK,55,022,1134,877,42,215
BK,55,023,1134,877,42,215
BK,55,024,1134,877,42,215
BK,55,025,1134,877,42,215
BK,55,026,1134,877,42,215
BK,55,027,1134,877,42,215
BK,55,028,1133,877,42,214
BK,55,029,1133,877,42,214
BK,55,030,1132,877,41,214
BK,55,031,1132,877,41,214
BK,55,032,1132,877,41,214
BK,55,033,1132,877,41,214
BK,55,034,1132,877,41,214
BK,55,035,1132,877,41,214
BK,55,036,1132,877,41,214
BK,55,037,1132,877,41,214
BK,55,038,1132,877,41,214
BK,55,039,1132,877,41,214
BK,55,040,1132,877,41,214
BK,55,041,1132,877,41,214
BK,55,042,1132,877,41,214
BK,55,043,1132,877,41,214
BK,55,044,1132,877,41,214
BK,55,045,1132,877,41,214
BK,55,046,1131,877,41,213
BK,55,047,1131,877,41,213
BK,55,048,1131,877,41,213
BK,55,049,1131,877,41,213
BK,55,050,1131,877,41,213
BK,55,051,1131,877,41,213
BK,55,052,1131,877,41,213
BK,55,053,1131,877,41,213
BK,55,054,1131,877,41,213
BK,55,055,1131,877,41,213
BK,55,056,1131,877,41,213
BK,55,057,1131,877,41,213
BK,55,058,1130,877,41,212
BK,55,059,1130,877,41,212
BK,55,060,1130,877,41,212
BK,55,061,1130,877,41,212
BK,55,062,1130,877,41,212
BK,55,063,1130,877,41,212
BK,55,064,1130,877,41,212
BK,55,065,1130,877,41,212
BK,55,066,1130,877,41,212
BK,56,001,1314,1042,38,234
BK,56,002,1314,1042,38,234
BK,56,003,1314,1042,38,234
BK,56,004,1314,1042,38,234
BK,56,005,1314,1042,38,234
BK,56,006,1314,1042,38,234
BK,56,007,1314,1042,38,234
BK,56,008,1314,1042,38,234
BK,56,009,1314,1042,38,234
BK,56,010,1314,1042,38,234
BK,56,011,1314,1042,38,234
BK,56,012,1314,1042,38,234
BK,56,013,1314,1042,38,234
BK,56,014,1314,1042,38,234
BK,56,015,1314,1042,38,234
BK,56,016,1314,1042,38,234
BK,56,017,1314,1042,38,234
BK,56,018,1314,1042,38,234
BK,56,019,1314,1042,38,234
BK,56,020,1314,1042,38,234
BK,56,021,1314,1042,38,234
BK,56,022,1314,1042,38,234
BK,56,023,1314,1042,38,234
BK,56,024,1314,1042,38,234
BK,56,025,1314,1042,38,234
BK,56,026,1314,1042,38,234
BK,56,027,1314,1042,38,234
BK,56,028,1314,1042,38,234
BK,56,029,1314,1042,38,234
BK,56,030,1314,1042,38,234
BK,56,031,1314,1042,38,234
BK,56,032,1314,1042,38,234
BK,56,033,1314,1042,38,234
BK,56,034,1314,1042,38,234
BK,56,035,1313,1042,38,233
BK,56,036,1313,1042,38,233
BK,56,037,1313,1042,38,233
BK,56,038,1313,1042,38,233
BK,56,039,1313,1042,38,233
BK,56,040,1313,1042,38,233
BK,56,041,1312,1041,38,233
BK,56,042,1312,1041,38,233
BK,56,043,1312,1041,38,233
BK,56,044,1312,1041,38,233
BK,56,045,1312,1041,38,233
BK,56,046,1311,1041,38,232
BK,56,047,1311,1041,38,232
BK,56,048,1311,1041,38,232
BK,56,049,1311,1041,38,232
BK,56,050,1310,1041,38,231
BK,56,051,1309,1041,38,230
BK,56,052,1309,1041,38,230
BK,56,053,1309,1041,38,230
BK,56,054,1309,1041,38,230
BK,56,055,1309,1041,38,230
BK,56,056,1309,1041,38,230
BK,56,057,1309,1041,38,230
BK,56,058,1308,1041,37,230
BK,56,059,1308,1041,37,230
BK,56,060,1308,1041,37,230
BK,56,061,1308,1041,37,230
BK,56,062,1308,1041,37,230
BK,56,063,1308,1041,37,230
BK,56,064,1308,1041,37,230
BK,56,065,1308,1041,37,230
BK,56,066,1308,1041,37,230
BK,56,067,1308,1041,37,230
BK,56,068,1308,1041,37,230
BK,56,069,1308,1041,37,230
BK,56,070,1308,1041,37,230
BK,57,001,5465,4264,220,981
BK,57,002,5465,4264,220,981
BK,57,003,5465,4264,220,981
BK,57,004,5465,4264,220,981
BK,57,005,5465,4264,220,981
BK,57,006,5465,4264,220,981
BK,57,007,5465,4264,220,981
BK,57,008,5464,4264,220,980
BK,57,009,5463,4263,220,980
BK,57,010,5463,4263,220,980
BK,57,011,5463,4263,220,980
BK,57,012,5463,4263,220,980
BK,57,013,5463,4263,220,980
BK,57,014,5463,4263,220,980
BK,57,015,5463,4263,220,980
BK,57,016,5462,4263,220,979
BK,57,017,5462,4263,220,979
BK,57,018,5462,4263,220,979
BK,57,019,5462,4263,220,979
BK,57,020,5462,4263,220,979
BK,57,021,5462,4263,220,979
BK,57,022,5462,4263,220,979
BK,57,023,5462,4263,220,979
BK,57,024,5462,4263,220,979
BK,57,025,5462,4263,220,979
BK,57,026,5462,4263,220,979
BK,57,027,5462,4263,220,979
BK,57,028,5462,4263,220,979
BK,57,029,5462,4263,220,979
BK,57,030,5462,4263,220,979
BK,57,031,5462,4263,220,979
BK,57,032,5462,4263,220,979
BK,57,033,5462,4263,220,979
BK,57,034,5462,4263,220,979
BK,57,035,5462,4263,220,979
BK,57,036,5462,4263,220,979
BK,57,037,5462,4263,220,979
BK,57,038,5462,4263,220,979
BK,57,039,5462,4263,220,979
BK,57,040,5462,4263,220,979
BK,57,041,5462,4263,220,979
BK,57,042,5462,4263,220,979
BK,57,043,5462,4263,220,979
BK,57,044,5462,4263,220,979
BK,57,045,5462,4263,220,979
BK,57,046,5462,4263,220,979
BK,57,047,5461,4263,220,978
BK,57,048,5461,4263,220,978
BK,57,049,5461,4263,220,978
BK,57,050,5461,4263,220,978
BK,57,051,5460,4263,219,978
BK,57,052,5460,4263,219,978
BK,57,053,5460,4263,219,978
BK,57,054,5460,4263,219,978
BK,57,055,5459,4263,219,977
BK,57,056,5459,4263,219,977
BK,57,057,5459,4263,219,977
BK,57,058,5459,4263,219,977
BK,57,059,5459,4263,219,977
BK,57,060,5459,4263,219,977
BK,57,061,5459,4263,219,977
BK,57,062,5459,4263,219,977
BK,57,063,5459,4263,219,977
BK,57,064,5459,4263,219,977
BK,57,065,5459,4263,219,977
BK,57,066,5459,4263,219,977
BK,57,067,5459,4263,219,977
BK,57,068,5459,4263,219,977
BK,57,069,5459,4263,219,977
BK,57,070,5459,4263,219,977
BK,57,071,5459,4263,219,977
BK,57,072,5459,4263,219,977
BK,57,073,5459,4263,219,977
BK,57,074,5459,4263,219,977
BK,57,075,5459,4263,219,977
BK,57,076,5459,4263,219,977
BK,57,077,5459,4263,219,977
BK,57,078,5459,4263,219,977
BK,57,079,5459,4263,219,977
BK,57,080,5459,4263,219,977
BK,57,081,5459,4263,219,977
BK,58,001,4276,3347,159,770
BK,58,002,4276,3347,159,770
BK,58,003,4276,3347,159,770
BK,58,004,4275,3347,159,769
BK,58,005,4275,3347,159,769
BK,58,006,4275,3347,159,769
BK,58,007,4275,3347,159,769
BK,58,008,4275,3347,159,769
BK,58,009,4275,3347,159,769
BK,58,010,4275,3347,159,769
BK,58,011,4275,3347,159,769
BK,58,012,4275,3347,159,769
BK,58,013,4274,3347,159,768
BK,58,014,4274,3347,159,768
BK,58,015,4274,3347,159,768
BK,58,016,4274,3347,159,768
BK,58,017,4274,3347,159,768
BK,58,018,4274,3347,159,768
BK,58,019,4274,3347,159,768
BK,58,020,4274,3347,159,768
BK,58,021,4274,3347,159,768
BK,58,022,4274,3347,159,768
BK,58,023,4274,3347,159,768
BK,58,024,4274,3347,159,768
BK,58,025,4274,3347,159,768
BK,58,026,4274,3347,159,768
BK,58,027,4274,3347,159,768
BK,58,028,4274,3347,159,768
BK,58,029,4274,3347,159,768
BK,58,030,4274,3347,159,768
BK,58,031,4274,3347,159,768
BK,58,032,4274,3347,159,768
BK,58,033,4274,3347,159,768
BK,58,034,4274,3347,159,768
BK,58,035,4274,3347,159,768
BK,58,036,4274,3347,159,768
BK,58,037,4274,3347,159,768
BK,58,038,4274,3347,159,768
BK,58,039,4274,3347,159,768
BK,58,040,4274,3347,159,768
BK,58,041,4274,3347,159,768
BK,58,042,4274,3347,159,768
BK,58,043,4274,3347,159,768
BK,58,044,4274,3347,159,768
BK,58,045,4274,3347,159,768
BK,58,046,4273,3347,158,768
BK,58,047,4273,3347,158,768
BK,58,048,4273,3347,158,768
BK,58,049,4272,3347,158,767
BK,58,050,4272,3347,158,767
BK,58,051,4272,3347,158,767
BK,58,052,4272,3347,158,767
BK,58,053,4272,3347,158,767
BK,58,054,4272,3347,158,767
BK,58,055,4272,3347,158,767
BK,58,056,4272,3347,158,767
BK,58,057,4272,3347,158,767
BK,58,058,4271,3347,158,766
BK,58,059,4271,3347,158,766
BK,58,060,4271,3347,158,766
BK,58,061,4271,3347,158,766
BK,58,062,4270,3346,158,766
BK,58,063,4270,3346,158,766
BK,58,064,4270,3346,158,766
BK,58,065,4270,3346,158,766
BK,58,066,4270,3346,158,766
BK,58,067,4270,3346,158,766
BK,59,001,2685,1898,249,538
BK,59,002,2685,1898,249,538
BK,59,003,2684,1897,249,538
BK,59,004,2684,1897,249,538
BK,59,005,2684,1897,249,538
BK,59,006,2684,1897,249,538
BK,59,007,2684,1897,249,538
BK,59,008,2684,1897,249,538
BK,59,009,2683,1897,249,537
BK,59,010,2683,1897,249,537
BK,59,011,2683,1897,249,537
BK,59,012,2683,1897,249,537
BK,59,013,2683,1897,249,537
BK,59,014,2683,1897,249,537
BK,59,015,2683,1897,249,537
BK,59,016,2683,1897,249,537
BK,59,017,2683,1897,249,537
BK,59,018,2683,1897,249,537
BK,59,019,2682,1897,249,536
BK,59,020,2682,1897,249,536
BK,59,021,2682,1897,249,536
BK,59,022,2682,1897,249,536
BK,59,023,2682,1897,249,536
BK,59,024,2682,1897,249,536
BK,59,025,2682,1897,249,536
BK,59,026,2682,1897,249,536
BK,59,027,2682,1897,249,536
BK,59,028,2682,1897,249,536
BK,59,029,2682,1897,249,536
BK,59,030,2682,1897,249,536
BK,59,031,2682,1897,249,536
BK,59,032,2682,1897,249,536
BK,59,033,2682,1897,249,536
BK,59,034,2682,1897,249,536
BK,59,035,2682,1897,249,536
BK,59,036,2682,1897,249,536
BK,59,037,2682,1897,249,536
BK,59,038,2682,1897,249,536
BK,59,039,2682,1897,249,536
BK,59,040,2682,1897,249,536
BK,59,041,2682,1897,249,536
BK,59,042,2682,1897,249,536
BK,59,043,2682,1897,249,536
BK,59,044,2682,1897,249,536
BK,59,045,2682,1897,249,536
BK,59,046,2682,1897,249,536
BK,59,047,2682,1897,249,536
BK,59,048,2682,1897,249,536
BK,59,049,2682,1897,249,536
BK,59,050,2682,1897,249,536
BK,59,051,2682,1897,249,536
BK,59,052,2682,1897,249,536
BK,59,053,2682,1897,249,536
BK,59,054,2681,1897,249,535
BK,59,055,2680,1897,248,535
BK,59,056,2680,1897,248,535
BK,59,057,2680,1897,248,535
BK,59,058,2680,1897,248,535
BK,59,059,2680,1897,248,535
BK,59,060,2680,1897,248,535
BK,59,061,2680,1897,248,535
BK,59,062,2680,1897,248,535
BK,59,063,2680,1897,248,535
BK,59,064,2679,1897,248,534
BK,59,065,2679,1897,248,534
BK,59,066,2679,1897,248,534
BK,59,067,2679,1897,248,534
BK,59,068,2679,1897,248,534
BK,59,069,2679,1897,248,534
BK,59,070,2679,1897,248,534
BK,60,001,5860,4229,422,1209
BK,60,002,5860,4229,422,1209
BK,60,003,5860,4229,422,1209
BK,60,004,5860,4229,422,1209
BK,60,005,5860,4229,422,1209
BK,60,006,5860,4229,422,1209
BK,60,007,5860,4229,422,1209
BK,60,008,5860,4229,422,1209
BK,60,009,5860,4229,422,1209
BK,60,010,5860,4229,422,1209
BK,60,011,5860,4229,422,1209
BK,60,012,5860,4229,422,1209
BK,60,013,5860,4229,422,1209
BK,60,014,5860,4229,422,1209
BK,60,015,5860,4229,422,1209
BK,60,016,5860,4229,422,1209
BK,60,017,5860,4229,422,1209
BK,60,018,5860,4229,422,1209
BK,60,019,5860,4229,422,1209
BK,60,020,5860,4229,422,1209
BK,60,021,5860,4229,422,1209
BK,60,022,5859,4229,422,1208
BK,60,023,5859,4229,422,1208
BK,60,024,5859,4229,422,1208
BK,60,025,5859,4229,422,1208
BK,60,026,5859,4229,422,1208
BK,60,027,5858,4229,422,1207
BK,60,028,5858,4229,422,1207
BK,60,029,5858,4229,422,1207
BK,60,030,5858,4229,422,1207
BK,60,031,5858,4229,422,1207
BK,60,032,5858,4229,422,1207
BK,60,033,5857,4228,422,1207
BK,60,034,5857,4228,422,1207
BK,60,035,5857,4228,422,1207
BK,60,036,5857,4228,422,1207
BK,60,037,5857,4228,422,1207
BK,60,038,5857,4228,422,1207
BK,60,039,5857,4228,422,1207
BK,60,040,5857,4228,422,1207
BK,60,041,5857,4228,422,1207
BK,60,042,5857,4228,422,1207
BK,60,043,5857,4228,422,1207
BK,60,044,5857,4228,422,1207
BK,60,045,5857,4228,422,1207
BK,60,046,5857,4228,422,1207
BK,60,047,5857,4228,422,1207
BK,60,048,5857,4228,422,1207
BK,60,049,5857,4228,422,1207
BK,60,050,5857,4228,422,1207
BK,60,051,5857,4228,422,1207
BK,60,052,5857,4228,422,1207
BK,60,053,5857,4228,422,1207
BK,60,054,5857,4228,422,1207
BK,60,055,5856,4228,422,1206
BK,60,056,5856,4228,422,1206
BK,60,057,5856,4228,422,1206
BK,60,058,5855,4228,422,1205
BK,60,059,5855,4228,422,1205
BK,60,060,5855,4228,422,1205
BK,60,061,5854,4228,421,1205
BK,60,062,5854,4228,421,1205
BK,60,063,5854,4228,421,1205
BK,60,064,5854,4228,421,1205
BX,77,001,1154,843,68,243
BX,77,002,1154,843,68,243
BX,77,003,1154,843,68,243
BX,77,004,1154,843,68,243
BX,77,005,1154,843,68,243
BX,77,006,1154,843,68,243
BX,77,007,1154,843,68,243
BX,77,008,1154,843,68,243
BX,77,009,1154,843,68,243
BX,77,010,1154,843,68,243
BX,77,011,1154,843,68,243
BX,77,012,1154,843,68,243
BX,77,013,1154,843,68,243
BX,77,014,1154,843,68,243
BX,77,015,1154,843,68,243
BX,77,016,1154,843,68,243
BX,77,017,1152,842,67,243
BX,77,018,1152,842,67,243
BX,77,019,1152,842,67,243
BX,77,020,1151,842,67,242
BX,77,021,1151,842,67,242
BX,77,022,1151,842,67,242
BX,77,023,1150,842,67,241
BX,77,024,1150,842,67,241
BX,77,025,1150,842,67,241
BX,77,026,1149,842,67,240
BX,77,027,1149,842,67,240
BX,77,028,1149,842,67,240
BX,77,029,1149,842,67,240
BX,77,030,1149,842,67,240
BX,77,031,1149,842,67,240
BX,77,032,1149,842,67,240
BX,77,033,1149,842,67,240
BX,77,034,1149,842,67,240
BX,77,035,1149,842,67,240
BX,77,036,1149,842,67,240
BX,77,037,1149,842,67,240
BX,77,038,1149,842,67,240
BX,77,039,1149,842,67,240
BX,77,040,1149,842,67,240
BX,77,041,1149,842,67,240
BX,77,042,1149,842,67,240
BX,77,043,1149,842,67,240
BX,77,044,1149,842,67,240
BX,77,045,1149,842,67,240
BX,77,046,1149,842,67,240
BX,77,047,1148,842,67,239
BX,77,048,1148,842,67,239
BX,77,049,1148,842,67,239
BX,77,050,1148,842,67,239
BX,77,051,1148,842,67,239
BX,77,052,1148,842,67,239
BX,77,053,1148,842,67,239
BX,77,054,1148,842,67,239
BX,77,055,1148,842,67,239
BX,77,056,1148,842,67,239
BX,77,057,1148,842,67,239
BX,77,058,1148,842,67,239
BX,77,059,1148,842,67,239
BX,78,001,1156,806,84,266
BX,78,002,1156,806,84,266
BX,78,003,1156,806,84,266
BX,78,004,1156,806,84,266
BX,78,005,1156,806,84,266
BX,78,006,1155,806,84,265
BX,78,007,1155,806,84,265
BX,78,008,1155,806,84,265
BX,78,009,1155,806,84,265
BX,78,010,1155,806,84,265
BX,78,011,1155,806,84,265
BX,78,012,1155,806,84,265
BX,78,013,1155,806,84,265
BX,78,014,1155,806,84,265
BX,78,015,1155,806,84,265
BX,78,016,1155,806,84,265
BX,78,017,1155,806,84,265
BX,78,018,1155,806,84,265
BX,78,019,1154,806,84,264
BX,78,020,1154,806,84,264
BX,78,021,1153,805,84,264
BX,78,022,1153,805,84,264
BX,78,023,1153,805,84,264
BX,78,024,1153,805,84,264
BX,78,025,1153,805,84,264
BX,78,026,1153,805,84,264
BX,78,027,1153,805,84,264
BX,78,028,1153,805,84,264
BX,78,029,1153,805,84,264
BX,78,030,1153,805,84,264
BX,78,031,1153,805,84,264
BX,78,032,1153,805,84,264
BX,78,033,1152,805,84,263
BX,78,034,1152,805,84,263
BX,78,035,1152,805,84,263
BX,78,036,1152,805,84,263
BX,78,037,1152,805,84,263
BX,78,038,1152,805,84,263
BX,78,039,1152,805,84,263
BX,78,040,1152,805,84,263
BX,78,041,1152,805,84,263
BX,78,042,1150,805,83,262
BX,78,043,1150,805,83,262
BX,78,044,1150,805,83,262
BX,78,045,1150,805,83,262
BX,78,046,1150,805,83,262
BX,78,047,1150,805,83,262
BX,78,048,1150,805,83,262
BX,78,049,1150,805,83,262
BX,78,050,1150,805,83,262
BX,78,051,1150,805,83,262
BX,78,052,1150,805,83,262
BX,78,053,1150,805,83,262
BX,79,001,1253,920,66,267
BX,79,002,1253,920,66,267
BX,79,003,1253,920,66,267
BX,79,004,1253,920,66,267
BX,79,005,1253,920,66,267
BX,79,006,1253,920,66,267
BX,79,007,1253,920,66,267
BX,79,008,1253,920,66,267
BX,79,009,1253,920,66,267
BX,79,010,1253,920,66,267
BX,79,011,1253,920,66,267
BX,79,012,1253,920,66,267
BX,79,013,1253,920,66,267
BX,79,014,1253,920,66,267
BX,79,015,1253,920,66,267
BX,79,016,1252,920,66,266
BX,79,017,1252,920,66,266
BX,79,018,1252,920,66,266
BX,79,019,1252,920,66,266
BX,79,020,1252,920,66,266
BX,79,021,1252,920,66,266
BX,79,022,1252,920,66,266
BX,79,023,1251,920,66,265
BX,79,024,1251,920,66,265
BX,79,025,1251,920,66,265
BX,79,026,1251,920,66,265
BX,79,027,1251,920,66,265
BX,79,028,1250,919,66,265
BX,79,029,1250,919,66,265
BX,79,030,1250,919,66,265
BX,79,031,1250,919,66,265
BX,79,032,1250,919,66,265
BX,79,033,1250,919,66,265
BX,79,034,1250,919,66,265
BX,79,035,1250,919,66,265
BX,79,036,1250,919,66,265
BX,79,037,1249,919,66,264
BX,79,038,1249,919,66,264
BX,79,039,1249,919,66,264
BX,79,040,1249,919,66,264
BX,79,041,1249,919,66,264
BX,79,042,1249,919,66,264
BX,79,043,1248,919,66,263
BX,79,044,1248,919,66,263
BX,79,045,1248,919,66,263
BX,79,046,1248,919,66,263
BX,79,047,1248,919,66,263
BX,79,048,1248,919,66,263
BX,79,049,1248,919,66,263
BX,79,050,1248,919,66,263
BX,79,051,1248,919,66,263
BX,79,052,1248,919,66,263
BX,79,053,1248,919,66,263
BX,79,054,1247,919,65,263
BX,79,055,1247,919,65,263
BX,79,056,1247,919,65,263
BX,79,057,1247,919,65,263
BX,80,001,1132,738,115,279
BX,80,002,1132,738,115,279
BX,80,003,1132,738,115,279
