ED,AD,borough,neighborhood,ev25_total,ev_rate,ev_weight,ev_party_dem,ev_party_rep,ev_party_oth
11,53,BK,Bushwick,210,0.14,0.00028679004101097585,0.8809523809523809,0.009523809523809525,0.014285714285714285
15,53,BK,Bushwick,176,0.12,0.0002403573677044369,0.9090909090909091,0.011363636363636364,0.0
67,70,MN,East Harlem,31,0.02,4.233567272066787e-05,0.8387096774193549,0.03225806451612903,0.03225806451612903
44,42,BK,Flatbush,94,0.07,0.00012837268502396062,0.8404255319148937,0.02127659574468085,0.031914893617021274
53,62,SI,Greenridge,312,0.18,0.0004260880609305927,0.22435897435897437,0.5384615384615384,0.04487179487179487
56,30,QN,Woodside,107,0.08,0.000146126354229402,0.6355140186915887,0.12149532710280374,0.018691588785046728
61,50,BK,East Williamsburg,391,0.24,0.0005339757430251979,0.8721227621483376,0.03836317135549872,0.0076726342710997444
46,55,BK,Brownsville,29,0.03,3.960433899675381e-05,0.7931034482758621,0.034482758620689655,0.0
42,49,BK,Dyker Heights,112,0.12,0.00015295468853918713,0.4375,0.38392857142857145,0.017857142857142856
52,47,BK,Bensonhurst,112,0.13,0.00015295468853918713,0.5267857142857143,0.25,0.0
46,57,BK,Clinton Hill,255,0.17,0.0003482450497990421,0.8941176470588236,0.00392156862745098,0.00392156862745098
46,25,QN,Flushing,74,0.05,0.00010105934778482006,0.7297297297297297,0.08108108108108109,0.0
41,62,SI,Huguenot,385,0.21,0.0005257817418534557,0.22077922077922077,0.625974025974026,0.015584415584415584
57,70,MN,Morningside Heights,222,0.21,0.0003031780433544602,0.8648648648648649,0.02252252252252252,0.009009009009009009
34,36,QN,Long Island City,19,0.04,2.594767037718353e-05,0.8947368421052632,0.0,0.0
56,70,MN,Morningside Heights,255,0.18,0.0003482450497990421,0.8745098039215686,0.01568627450980392,0.00392156862745098
26,29,QN,Springfield Gardens,24,0.08,3.277600468696867e-05,0.9583333333333334,0.0,0.0
35,57,BK,Bedford Stuyvesant,260,0.15,0.0003550733841088273,0.8807692307692307,0.007692307692307693,0.019230769230769232
49,55,BK,Brownsville,78,0.04,0.00010652201523264817,0.9358974358974359,0.01282051282051282,0.0
45,35,QN,Rego Park,124,0.11,0.00016934269088267147,0.5564516129032258,0.16129032258064516,0.008064516129032258
8,79,BX,Claremont,42,0.04,5.735800820219517e-05,0.8571428571428571,0.023809523809523808,0.023809523809523808
59,75,MN,Hell's Kitchen,474,0.22,0.0006473260925676312,0.7194092827004219,0.08016877637130802,0.014767932489451477
7,75,MN,Midtown,262,0.18,0.0003578047178327413,0.7366412213740458,0.0916030534351145,0.011450381679389313
1,29,QN,Rosedale,72,0.04,9.832801406090602e-05,0.9583333333333334,0.013888888888888888,0.013888888888888888
64,44,BK,Kensington,116,0.06,0.00015841735598701523,0.8017241379310345,0.04310344827586207,0.008620689655172414
46,58,BK,Flatlands,40,0.06,5.4626674478281117e-05,0.925,0.025,0.025
33,57,BK,Bedford Stuyvesant,394,0.22,0.000538072743611069,0.9238578680203046,0.0025380710659898475,0.007614213197969543
4,35,QN,East Elmhurst,148,0.13,0.00020211869556964013,0.8175675675675675,0.07432432432432433,0.0
3,38,QN,Ridgewood,306,0.15,0.00041789405975885057,0.8823529411764706,0.016339869281045753,0.00980392156862745
41,61,SI,Graniteville,342,0.19,0.00046705806678930354,0.3888888888888889,0.41812865497076024,0.023391812865497075
14,28,QN,Glendale,152,0.1,0.00020758136301746825,0.5,0.2631578947368421,0.03289473684210526
32,60,BK,Brownsville,27,0.02,3.687300527283975e-05,0.9259259259259259,0.0,0.0
52,80,BX,Bronx Park East,16,0.15,2.1850669791312446e-05,1.0,0.0,0.0
40,42,BK,East Flatbush,120,0.09,0.00016388002343484335,0.9,0.008333333333333333,0.016666666666666666
52,23,QN,Ozone Park,61,0.08,8.33056785793787e-05,0.7540983606557377,0.09836065573770492,0.01639344262295082
46,23,QN,Howard Beach,198,0.1,0.0002704020386674915,0.6161616161616161,0.16666666666666666,0.045454545454545456
12,84,BX,Concourse,147,0.12,0.00020075302870768312,0.8095238095238095,0.09523809523809523,0.0
61,71,MN,Central Harlem,183,0.12,0.00024991703573813614,0.9344262295081968,0.01639344262295082,0.01639344262295082
52,63,SI,Bulls Head,394,0.22,0.000538072743611069,0.3730964467005076,0.4289340101522843,0.025380710659898477
42,39,QN,Rego Park,122,0.13,0.0001666113571587574,0.7377049180327869,0.07377049180327869,0.0
43,39,QN,Rego Park,83,0.11,0.00011335034954243332,0.6024096385542169,0.20481927710843373,0.03614457831325301
12,35,QN,Corona,68,0.04,9.286534661307789e-05,0.8676470588235294,0.058823529411764705,0.0
42,60,BK,East New York,39,0.03,5.3261007616324086e-05,0.9487179487179487,0.0,0.0
15,59,BK,Canarsie,84,0.09,0.00011471601640439034,0.9047619047619048,0.011904761904761904,0.023809523809523808
51,39,QN,Middle Village,211,0.19,0.0002881557078729329,0.44075829383886256,0.3222748815165877,0.023696682464454975
30,83,BX,Williamsbridge,109,0.07,0.00014885768795331605,0.8715596330275229,0.03669724770642202,0.0
4,30,QN,Woodside,101,0.08,0.00013793235305765983,0.7128712871287128,0.07920792079207921,0.0
51,51,BK,Borough Park,79,0.1,0.00010788768209460521,0.6962025316455697,0.21518987341772153,0.0
2,33,QN,Floral Park,187,0.1,0.00025537970318596423,0.5721925133689839,0.20855614973262032,0.016042780748663103
38,85,BX,Soundview,120,0.08,0.00016388002343484335,0.8416666666666667,0.075,0.008333333333333333
59,67,MN,Upper West Side,419,0.22,0.0005722144151599947,0.7446300715990454,0.05250596658711217,0.016706443914081145
68,67,MN,Upper West Side,193,0.17,0.0002635737043577064,0.8031088082901554,0.06217616580310881,0.0051813471502590676
48,29,QN,Jamaica Estates,93,0.05,0.00012700701816200358,0.7311827956989247,0.043010752688172046,0.0
42,33,QN,St. Albans,190,0.12,0.0002594767037718353,0.9263157894736842,0.005263157894736842,0.005263157894736842
32,34,QN,Jackson Heights,92,0.08,0.00012564135130004657,0.6413043478260869,0.10869565217391304,0.03260869565217391
21,26,QN,Little Neck,159,0.09,0.00021714103105116743,0.5220125786163522,0.3270440251572327,0.0
28,35,QN,Forest Hills,30,0.14,4.097000585871084e-05,0.7666666666666667,0.13333333333333333,0.0
57,60,BK,East New York,65,0.05,8.876834602720682e-05,0.8923076923076924,0.06153846153846154,0.0
65,37,QN,Ridgewood,219,0.15,0.0002990810427685891,0.908675799086758,0.0136986301369863,0.0
29,84,BX,Longwood,60,0.04,8.194001171742167e-05,0.8166666666666667,0.03333333333333333,0.0
47,78,BX,Kingsbridge,80,0.06,0.00010925334895656223,0.85,0.0625,0.025
20,51,BK,Sunset Park,179,0.14,0.000244454368290308,0.8100558659217877,0.061452513966480445,0.0111731843575419
53,44,BK,Kensington,145,0.1,0.00019802169498376904,0.6620689655172414,0.15862068965517243,0.020689655172413793
71,44,BK,Kensington,96,0.07,0.00013110401874787467,0.7291666666666666,0.09375,0.020833333333333332
44,47,BK,Gravesend,303,0.17,0.0004137970591729795,0.6270627062706271,0.1782178217821782,0.006600660066006601
36,38,QN,Ozone Park,97,0.06,0.0001324696856098317,0.711340206185567,0.09278350515463918,0.010309278350515464
29,80,BX,Allerton,138,0.1,0.00018846202695006986,0.7463768115942029,0.07246376811594203,0.036231884057971016
11,26,QN,Glen Oaks,45,0.06,6.145500878806626e-05,0.6,0.17777777777777778,0.022222222222222223
32,78,BX,Fordham,94,0.06,0.00012837268502396062,0.9148936170212766,0.010638297872340425,0.031914893617021274
50,51,BK,Kensington,68,0.08,9.286534661307789e-05,0.5882352941176471,0.19117647058823528,0.04411764705882353
32,25,QN,Utopia,64,0.05,8.740267916524978e-05,0.625,0.125,0.015625
40,36,QN,Long Island City,38,0.02,5.189534075436706e-05,0.7631578947368421,0.07894736842105263,0.02631578947368421
36,49,BK,Dyker Heights,242,0.24,0.0003304913805936008,0.45041322314049587,0.30991735537190085,0.0371900826446281
1,26,QN,Bellerose,111,0.16,0.0001515890216772301,0.6396396396396397,0.12612612612612611,0.0
66,55,BK,Ocean Hill,5,0.24,6.8283343097851396e-06,0.6,0.2,0.0
61,53,BK,East Williamsburg,306,0.19,0.00041789405975885057,0.8954248366013072,0.0,0.0032679738562091504
54,31,QN,South Ozone Park,96,0.06,0.00013110401874787467,0.8854166666666666,0.0,0.0
2,23,QN,Breezy Point,308,0.18,0.0004206253934827646,0.4025974025974026,0.38636363636363635,0.045454545454545456
57,58,BK,Canarsie,143,0.08,0.000195290361259855,0.8601398601398601,0.04895104895104895,0.006993006993006993
41,48,BK,Borough Park,331,0.19,0.00045203573130777626,0.6525679758308157,0.2537764350453172,0.0
55,70,MN,Morningside Heights,293,0.2,0.00040014039055340917,0.8976109215017065,0.013651877133105802,0.013651877133105802
19,45,BK,Sheepshead Bay,53,0.1,7.238034368372248e-05,0.33962264150943394,0.5094339622641509,0.0
19,48,BK,Midwood,141,0.11,0.00019255902753594095,0.723404255319149,0.15602836879432624,0.0
3,49,BK,Borough Park,22,0.1,3.0044670963054613e-05,0.8636363636363636,0.13636363636363635,0.0
51,42,BK,Flatbush,167,0.15,0.00022806636594682367,0.8922155688622755,0.017964071856287425,0.023952095808383235
34,34,QN,Jackson Heights,193,0.14,0.0002635737043577064,0.7253886010362695,0.09326424870466321,0.025906735751295335
11,38,QN,Glendale,123,0.09,0.00016797702402071443,0.5365853658536586,0.22764227642276422,0.016260162601626018
37,24,QN,Briarwood,31,0.03,4.233567272066787e-05,0.7419354838709677,0.06451612903225806,0.0
16,54,BK,Bushwick,28,0.06,3.823867213479678e-05,0.8571428571428571,0.0,0.03571428571428571
21,46,BK,Fort Hamilton,37,0.11,5.052967389241003e-05,0.43243243243243246,0.24324324324324326,0.02702702702702703
51,27,QN,Whitestone,274,0.22,0.00037419272017622565,0.42700729927007297,0.30656934306569344,0.032846715328467155
43,85,BX,Soundview,57,0.03,7.784301113155059e-05,0.8070175438596491,0.12280701754385964,0.0
21,33,QN,Holliswood,107,0.06,0.000146126354229402,0.6822429906542056,0.06542056074766354,0.0
1,68,MN,Central Harlem,102,0.09,0.00013929801991961684,0.9215686274509803,0.0,0.0
26,72,MN,Washington Heights,171,0.1,0.00023352903339465177,0.8421052631578947,0.023391812865497075,0.011695906432748537
43,49,BK,Dyker Heights,68,0.06,9.286534661307789e-05,0.5441176470588235,0.16176470588235295,0.029411764705882353
35,40,QN,Whitestone,49,0.09,6.691767623589437e-05,0.4897959183673469,0.2857142857142857,0.02040816326530612
44,32,QN,Rochdale,68,0.08,9.286534661307789e-05,0.8823529411764706,0.014705882352941176,0.04411764705882353
29,34,QN,East Elmhurst,55,0.05,7.511167740763654e-05,0.7272727272727273,0.10909090909090909,0.03636363636363636
58,26,QN,Auburndale,34,0.05,4.6432673306538946e-05,0.5882352941176471,0.14705882352941177,0.029411764705882353
46,60,BK,East New York,77,0.04,0.00010515634837069115,0.8311688311688312,0.012987012987012988,0.03896103896103896
12,45,BK,Gravesend,39,0.13,5.3261007616324086e-05,0.6153846153846154,0.2564102564102564,0.0
46,35,QN,Corona,48,0.06,6.555200937393733e-05,0.6666666666666666,0.22916666666666666,0.020833333333333332
22,33,QN,Queens Village,90,0.12,0.00012291001757613253,0.8333333333333334,0.05555555555555555,0.0
35,29,QN,South Jamaica,105,0.08,0.00014339502050548792,0.8666666666666667,0.0380952380952381,0.0
9,51,BK,Sunset Park,158,0.11,0.00021577536418921042,0.7341772151898734,0.10759493670886076,0.0
62,46,BK,Brighton Beach,91,0.1,0.00012427568443808954,0.3516483516483517,0.37362637362637363,0.03296703296703297
28,39,QN,Middle Village,401,0.25,0.0005476324116447682,0.4937655860349127,0.3117206982543641,0.014962593516209476
42,45,BK,Brighton Beach,111,0.07,0.0001515890216772301,0.4774774774774775,0.3153153153153153,0.0
70,56,BK,Bushwick,48,0.2,6.555200937393733e-05,0.9166666666666666,0.0,0.0
19,71,MN,Washington Heights,227,0.19,0.00031000637766424535,0.8766519823788547,0.022026431718061675,0.004405286343612335
54,47,BK,Gravesend,96,0.08,0.00013110401874787467,0.5625,0.1875,0.010416666666666666
16,30,QN,Woodside,117,0.06,0.00015978302284897226,0.5128205128205128,0.1794871794871795,0.017094017094017096
19,31,QN,Rockaway Beach,4,0.08,5.4626674478281115e-06,0.75,0.0,0.25
46,41,BK,Madison,157,0.13,0.00021440969732725338,0.4140127388535032,0.33121019108280253,0.012738853503184714
45,63,SI,New Springville,232,0.16,0.00031683471197403045,0.4396551724137931,0.3017241379310345,0.0603448275862069
7,49,BK,Sunset Park,63,0.05,8.603701230329276e-05,0.5714285714285714,0.1746031746031746,0.015873015873015872
51,37,QN,Maspeth,248,0.15,0.00033868538176534294,0.5120967741935484,0.25806451612903225,0.016129032258064516
12,80,BX,Van Nest,101,0.06,0.00013793235305765983,0.7623762376237624,0.09900990099009901,0.009900990099009901
14,23,QN,Rockaway Beach,112,0.1,0.00015295468853918713,0.5535714285714286,0.21428571428571427,0.026785714285714284
33,82,BX,Country Club,127,0.1,0.00017343969146854256,0.5118110236220472,0.2677165354330709,0.015748031496062992
21,85,BX,Soundview,168,0.1,0.00022943203280878068,0.8273809523809523,0.047619047619047616,0.011904761904761904
31,26,QN,Bayside,287,0.16,0.000391946389381667,0.6097560975609756,0.17073170731707318,0.020905923344947737
30,56,BK,Bedford Stuyvesant,198,0.13,0.0002704020386674915,0.9444444444444444,0.005050505050505051,0.0
5,58,BK,East Flatbush,117,0.1,0.00015978302284897226,0.9658119658119658,0.008547008547008548,0.0
12,79,BX,Claremont,22,0.01,3.0044670963054613e-05,0.9090909090909091,0.0,0.0
62,33,QN,Queens Village,94,0.11,0.00012837268502396062,0.9468085106382979,0.010638297872340425,0.010638297872340425
28,38,QN,Richmond Hill,126,0.07,0.00017207402460658552,0.6587301587301587,0.1349206349206349,0.015873015873015872
25,34,QN,East Elmhurst,231,0.15,0.00031546904511207344,0.7316017316017316,0.08658008658008658,0.012987012987012988
53,71,MN,Hamilton Heights,71,0.07,9.696234719894898e-05,0.9154929577464789,0.0,0.0
29,46,BK,Bay Ridge,20,0.08,2.7313337239140558e-05,0.5,0.25,0.05
35,62,SI,Woodrow,51,0.09,6.964900995980842e-05,0.27450980392156865,0.6078431372549019,0.0
12,24,QN,Richmond Hill,32,0.03,4.370133958262489e-05,0.4375,0.25,0.03125
41,85,BX,Longwood,34,0.02,4.6432673306538946e-05,0.6764705882352942,0.08823529411764706,0.058823529411764705
67,67,MN,Upper West Side,303,0.21,0.0004137970591729795,0.8151815181518152,0.0429042904290429,0.0165016501650165
42,51,BK,Windsor Terrace,428,0.28,0.000584505416917608,0.8855140186915887,0.02336448598130841,0.0
7,85,BX,West Farms,33,0.03,4.506700644458192e-05,0.7575757575757576,0.09090909090909091,0.0
14,80,BX,Van Nest,179,0.16,0.000244454368290308,0.8603351955307262,0.07262569832402235,0.00558659217877095
5,51,BK,Sunset Park,56,0.07,7.647734426959357e-05,0.6428571428571429,0.10714285714285714,0.03571428571428571
56,33,QN,Hollis,147,0.08,0.00020075302870768312,0.9115646258503401,0.027210884353741496,0.013605442176870748
6,26,QN,Oakland Gardens,70,0.05,9.559668033699195e-05,0.6142857142857143,0.15714285714285714,0.0
25,58,BK,East Flatbush,110,0.07,0.00015022335481527308,0.8818181818181818,0.0,0.00909090909090909
59,60,BK,Brownsville,7,0.02,9.559668033699196e-06,1.0,0.0,0.0
48,41,BK,Marine Park,186,0.17,0.00025401403632400717,0.5645161290322581,0.1935483870967742,0.016129032258064516
13,75,MN,Midtown,230,0.12,0.00031410337825011643,0.6217391304347826,0.1565217391304348,0.017391304347826087
35,59,BK,Flatlands,63,0.12,8.603701230329276e-05,0.9365079365079365,0.015873015873015872,0.0
27,23,QN,Far Rockaway,312,0.22,0.0004260880609305927,0.7307692307692307,0.1762820512820513,0.003205128205128205
16,32,QN,South Jamaica,11,0.03,1.5022335481527306e-05,0.9090909090909091,0.0,0.0
51,84,BX,Port Morris,67,0.05,9.149967975112087e-05,0.8208955223880597,0.014925373134328358,0.014925373134328358
49,41,BK,Gerritsen Beach,95,0.06,0.00012973835188591766,0.8210526315789474,0.10526315789473684,0.0
47,40,QN,Whitestone,326,0.2,0.0004452073969979911,0.3558282208588957,0.401840490797546,0.012269938650306749
22,72,MN,Washington Heights,50,0.05,6.82833430978514e-05,0.88,0.0,0.0
58,59,BK,Gerritsen Beach,82,0.13,0.0001119846826804763,0.5365853658536586,0.2682926829268293,0.024390243902439025
44,62,SI,Greenridge,251,0.15,0.00034278238235121403,0.350597609561753,0.3904382470119522,0.01195219123505976
55,34,QN,Elmhurst,38,0.07,5.189534075436706e-05,0.6842105263157895,0.10526315789473684,0.0
27,39,QN,Elmhurst,22,0.04,3.0044670963054613e-05,0.7272727272727273,0.13636363636363635,0.0
24,28,QN,Middle Village,287,0.17,0.000391946389381667,0.4634146341463415,0.34494773519163763,0.020905923344947737
46,82,BX,Baychester,118,0.08,0.0001611486897109293,0.8305084745762712,0.06779661016949153,0.01694915254237288
32,24,QN,Richmond Hill,98,0.06,0.00013383535247178874,0.6530612244897959,0.10204081632653061,0.0
33,33,QN,Cambria Heights,180,0.17,0.00024582003515226505,0.9055555555555556,0.027777777777777776,0.005555555555555556
25,72,MN,Washington Heights,82,0.06,0.0001119846826804763,0.8048780487804879,0.04878048780487805,0.0
48,30,QN,Woodside,56,0.06,7.647734426959357e-05,0.7142857142857143,0.07142857142857142,0.017857142857142856
49,38,QN,Woodhaven,36,0.07,4.916400703045301e-05,0.7222222222222222,0.1388888888888889,0.0
23,23,QN,Far Rockaway,24,0.03,3.277600468696867e-05,0.5416666666666666,0.20833333333333334,0.041666666666666664
55,46,BK,Brighton Beach,191,0.13,0.00026084237063379233,0.24083769633507854,0.5026178010471204,0.02617801047120419
14,56,BK,Bedford Stuyvesant,240,0.14,0.0003277600468696867,0.8833333333333333,0.0,0.0
7,83,BX,Williamsbridge,172,0.11,0.0002348947002566088,0.8662790697674418,0.023255813953488372,0.03488372093023256
7,47,BK,Bath Beach,123,0.11,0.00016797702402071443,0.4796747967479675,0.3252032520325203,0.0
40,57,BK,Crown Heights,223,0.21,0.00030454371021641725,0.9327354260089686,0.0,0.008968609865470852
54,72,MN,Washington Heights,103,0.09,0.00014066368678157388,0.8640776699029126,0.06796116504854369,0.019417475728155338
54,58,BK,Canarsie,23,0.04,3.1410337825011643e-05,0.9565217391304348,0.0,0.0
33,36,QN,Long Island City,40,0.21,5.4626674478281117e-05,0.675,0.1,0.05
65,23,QN,Far Rockaway,116,0.11,0.00015841735598701523,0.8017241379310345,0.017241379310344827,0.034482758620689655
31,60,BK,East New York,91,0.07,0.00012427568443808954,0.9560439560439561,0.01098901098901099,0.0
29,53,BK,Bushwick,160,0.11,0.00021850669791312447,0.84375,0.0375,0.0125
58,42,BK,Midwood,462,0.29,0.0006309380902241469,0.7445887445887446,0.18181818181818182,0.0021645021645021645
7,68,MN,East Harlem,32,0.04,4.370133958262489e-05,0.84375,0.0625,0.03125
13,48,BK,Borough Park,190,0.12,0.0002594767037718353,0.7421052631578947,0.1736842105263158,0.005263157894736842
8,83,BX,Pelham Gardens,82,0.07,0.0001119846826804763,0.7926829268292683,0.0,0.07317073170731707
1,81,BX,Kingsbridge,61,0.05,8.33056785793787e-05,0.8688524590163934,0.06557377049180328,0.0
8,68,MN,East Harlem,413,0.24,0.0005640204139882526,0.8498789346246973,0.0387409200968523,0.01694915254237288
14,36,QN,Long Island City,387,0.2,0.0005285130755773698,0.7984496124031008,0.05167958656330749,0.0103359173126615
77,64,BK,Bay Ridge,133,0.08,0.00018163369264028473,0.6842105263157895,0.15037593984962405,0.0
2,34,QN,Jackson Heights,15,0.02,2.048500292935542e-05,0.8666666666666667,0.06666666666666667,0.0
33,60,BK,East New York,14,0.01,1.911933606739839e-05,0.7857142857142857,0.07142857142857142,0.0
25,57,BK,Clinton Hill,153,0.11,0.00020894702987942529,0.8954248366013072,0.0392156862745098,0.0
11,50,BK,Greenpoint,312,0.27,0.0004260880609305927,0.8365384615384616,0.04487179487179487,0.00641025641025641
